itemset;tamanho;suporte_absoluto;suporte_relativo;fechado;superconjunto_mesmo_suporte;motivo
FAIXA_RENDA__RENDA_MUITO_ALTA + FAIXA_IDADE__IDADE_50_A_59 + CATEGORIA_FILHOS__SEM_FILHOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;4;298;0.029800;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ACIMA_25_PCT;4;298;0.029800;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_BAIXO + FAIXA_RENDA__RENDA_ALTA + CATEGORIA_FILHOS__SEM_FILHOS;3;299;0.029900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_ALTO + FAIXA_IDADE__IDADE_50_A_59 + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__SEM_CARRO + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;5;299;0.029900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_ALTA + CATEGORIA_FILHOS__SEM_FILHOS + FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ACIMA_25_PCT;3;300;0.030000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_ALTA + FAIXA_IDADE__IDADE_30_A_39 + POSSE_CARRO__COM_CARRO;3;300;0.030000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_MUITO_ALTA + CATEGORIA_FILHOS__SEM_FILHOS + FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ATE_25_PCT;3;300;0.030000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_BAIXA + CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__TRES_OU_MAIS_CREDITOS_ATIVOS;4;300;0.030000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_BAIXA + CATEGORIA_FILHOS__UM_FILHO + POSSE_CARRO__SEM_CARRO + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;4;300;0.030000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_IDADE__IDADE_40_A_49 + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__COM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;5;300;0.030000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_MEDIA + FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ACIMA_25_PCT;2;301;0.030100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_ALTO + FAIXA_IDADE__IDADE_60_OU_MAIS + POSSE_CARRO__SEM_CARRO;3;301;0.030100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_IDADE__IDADE_50_A_59 + CATEGORIA_FILHOS__SEM_FILHOS + FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ATE_25_PCT;3;301;0.030100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_MEDIA + FAIXA_IDADE__IDADE_40_A_49 + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;3;301;0.030100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_MUITO_ALTA + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ATE_25_PCT;3;301;0.030100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_BAIXO + FAIXA_IDADE__IDADE_30_A_39 + POSSE_CARRO__SEM_CARRO + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;4;301;0.030100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_BAIXA + FAIXA_IDADE__IDADE_50_A_59 + POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;5;301;0.030100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__SEPARADO_VIUVO_OU_NAO_INFORMADO + FAIXA_CREDITOS_ATIVOS__SEM_CREDITOS_ATIVOS;3;302;0.030200;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_BAIXO + FAIXA_RENDA__RENDA_MEDIA + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;3;302;0.030200;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MEDIO + CATEGORIA_FILHOS__UM_FILHO + POSSE_CARRO__SEM_CARRO;3;302;0.030200;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MEDIO + FAIXA_IDADE__IDADE_30_A_39 + CATEGORIA_FILHOS__SEM_FILHOS;3;302;0.030200;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_MUITO_ALTA + FAIXA_IDADE__IDADE_30_A_39 + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;3;302;0.030200;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_BAIXO + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__COM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;4;302;0.030200;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_BAIXO + FAIXA_RENDA__RENDA_BAIXA + CATEGORIA_FILHOS__SEM_FILHOS + FAIXA_CREDITOS_ATIVOS__SEM_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;5;302;0.030200;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_BAIXO + FAIXA_IDADE__IDADE_21_A_29 + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;3;303;0.030300;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MUITO_ALTO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ATE_25_PCT;3;303;0.030300;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_IDADE__IDADE_40_A_49 + POSSE_CARRO__COM_CARRO + FAIXA_CREDITOS_ATIVOS__TRES_OU_MAIS_CREDITOS_ATIVOS;3;303;0.030300;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
CATEGORIA_FILHOS__DOIS_OU_MAIS_FILHOS + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;4;303;0.030300;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_ALTO + FAIXA_RENDA__RENDA_MUITO_ALTA + POSSE_CARRO__COM_CARRO;3;304;0.030400;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_IDADE__IDADE_21_A_29 + SITUACAO_FAMILIAR__SOLTEIRO + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;3;304;0.030400;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_MEDIA + CATEGORIA_FILHOS__SEM_FILHOS + FAIXA_CREDITOS_ATIVOS__TRES_OU_MAIS_CREDITOS_ATIVOS;3;304;0.030400;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__SEPARADO_VIUVO_OU_NAO_INFORMADO + FAIXA_CREDITOS_ATIVOS__SEM_CREDITOS_ATIVOS;3;304;0.030400;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_IDADE__IDADE_30_A_39 + POSSE_CARRO__COM_CARRO + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;4;304;0.030400;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_ALTA + CATEGORIA_FILHOS__SEM_FILHOS + FAIXA_CREDITOS_ATIVOS__TRES_OU_MAIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;4;304;0.030400;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_BAIXO + CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__SEPARADO_VIUVO_OU_NAO_INFORMADO;3;305;0.030500;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_BAIXO + FAIXA_IDADE__IDADE_21_A_29 + POSSE_CARRO__SEM_CARRO;3;305;0.030500;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_ALTA + CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__SEM_CREDITOS_ATIVOS;4;305;0.030500;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MEDIO + SITUACAO_FAMILIAR__SEPARADO_VIUVO_OU_NAO_INFORMADO;2;306;0.030600;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_BAIXO + CATEGORIA_FILHOS__SEM_FILHOS + FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ACIMA_25_PCT;3;306;0.030600;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_BAIXO + FAIXA_IDADE__IDADE_40_A_49 + CATEGORIA_FILHOS__SEM_FILHOS;3;306;0.030600;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MEDIO + FAIXA_RENDA__RENDA_MUITO_ALTA + CATEGORIA_FILHOS__SEM_FILHOS;3;306;0.030600;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MUITO_ALTO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ACIMA_25_PCT;3;306;0.030600;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__TRES_OU_MAIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ACIMA_25_PCT;4;306;0.030600;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MUITO_ALTO + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__COM_CARRO + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;4;306;0.030600;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MUITO_ALTO + FAIXA_RENDA__RENDA_MUITO_ALTA + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;4;306;0.030600;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_IDADE__IDADE_50_A_59 + POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__TRES_OU_MAIS_CREDITOS_ATIVOS;4;306;0.030600;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_BAIXA + CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__SOLTEIRO + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;4;306;0.030600;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_BAIXO + FAIXA_RENDA__RENDA_BAIXA + POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;5;306;0.030600;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_BAIXO + FAIXA_IDADE__IDADE_21_A_29 + CATEGORIA_FILHOS__SEM_FILHOS;3;307;0.030700;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_IDADE__IDADE_50_A_59 + POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__SEPARADO_VIUVO_OU_NAO_INFORMADO;3;307;0.030700;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MUITO_ALTO + FAIXA_IDADE__IDADE_40_A_49 + POSSE_CARRO__COM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;4;307;0.030700;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_BAIXA + FAIXA_IDADE__IDADE_40_A_49 + POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;5;307;0.030700;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_ALTO + SITUACAO_FAMILIAR__SEPARADO_VIUVO_OU_NAO_INFORMADO;2;308;0.030800;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_IDADE__IDADE_21_A_29 + POSSE_CARRO__COM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;3;308;0.030800;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_BAIXA + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ATE_25_PCT;3;308;0.030800;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_ALTO + POSSE_CARRO__COM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;4;308;0.030800;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MEDIO + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__COM_CARRO + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;4;308;0.030800;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_ALTA + POSSE_CARRO__SEM_CARRO + FAIXA_CREDITOS_ATIVOS__SEM_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;4;308;0.030800;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_ALTO + FAIXA_RENDA__RENDA_MEDIA + POSSE_CARRO__SEM_CARRO;3;309;0.030900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_BAIXO + FAIXA_IDADE__IDADE_30_A_39 + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;3;309;0.030900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_ALTA + CATEGORIA_FILHOS__SEM_FILHOS + FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ATE_25_PCT;3;309;0.030900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_ALTA + CATEGORIA_FILHOS__UM_FILHO + POSSE_CARRO__SEM_CARRO;3;309;0.030900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_ALTA + FAIXA_IDADE__IDADE_30_A_39 + CATEGORIA_FILHOS__SEM_FILHOS;3;309;0.030900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_MEDIA + FAIXA_IDADE__IDADE_30_A_39 + POSSE_CARRO__SEM_CARRO;3;309;0.030900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MEDIO + FAIXA_IDADE__IDADE_40_A_49 + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;4;309;0.030900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_IDADE__IDADE_21_A_29 + POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;4;309;0.030900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_BAIXA + FAIXA_IDADE__IDADE_40_A_49 + CATEGORIA_FILHOS__SEM_FILHOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;4;309;0.030900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MEDIO + FAIXA_RENDA__RENDA_BAIXA + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;5;309;0.030900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MUITO_ALTO + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__SEM_CARRO + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;5;309;0.030900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_IDADE__IDADE_30_A_39 + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;5;309;0.030900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_IDADE__IDADE_60_OU_MAIS + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__SEM_CARRO + FAIXA_CREDITOS_ATIVOS__SEM_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;5;309;0.030900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_ALTA + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__COM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;5;309;0.030900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MEDIO + FAIXA_RENDA__RENDA_MEDIA + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;3;310;0.031000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_ALTO + FAIXA_RENDA__RENDA_ALTA + POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;4;310;0.031000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MEDIO + FAIXA_IDADE__IDADE_30_A_39 + POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;4;310;0.031000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_IDADE__IDADE_60_OU_MAIS + POSSE_CARRO__SEM_CARRO + FAIXA_CREDITOS_ATIVOS__SEM_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;4;310;0.031000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_ALTA + FAIXA_IDADE__IDADE_30_A_39 + POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;4;310;0.031000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_IDADE__IDADE_50_A_59 + POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;5;310;0.031000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_BAIXO + FAIXA_RENDA__RENDA_ALTA + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;3;311;0.031100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MEDIO + CATEGORIA_FILHOS__UM_FILHO + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;3;311;0.031100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_MUITO_ALTA + CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__SOLTEIRO;3;311;0.031100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_BAIXO + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__SOLTEIRO;4;311;0.031100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MUITO_ALTO + CATEGORIA_FILHOS__SEM_FILHOS + FAIXA_CREDITOS_ATIVOS__TRES_OU_MAIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;4;311;0.031100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MUITO_ALTO + FAIXA_IDADE__IDADE_50_A_59 + POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;4;311;0.031100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_IDADE__IDADE_50_A_59 + POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__SEM_CREDITOS_ATIVOS;4;311;0.031100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_IDADE__IDADE_30_A_39 + CATEGORIA_FILHOS__DOIS_OU_MAIS_FILHOS + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;3;312;0.031200;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_MUITO_ALTA + FAIXA_IDADE__IDADE_50_A_59 + POSSE_CARRO__SEM_CARRO;3;312;0.031200;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ATE_25_PCT;4;312;0.031200;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_BAIXO + CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;5;312;0.031200;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MUITO_ALTO + FAIXA_RENDA__RENDA_BAIXA + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;3;313;0.031300;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_IDADE__IDADE_21_A_29 + POSSE_CARRO__COM_CARRO + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;3;313;0.031300;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_IDADE__IDADE_30_A_39 + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ATE_25_PCT;3;313;0.031300;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
CATEGORIA_FILHOS__UM_FILHO + POSSE_CARRO__COM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;4;313;0.031300;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MUITO_ALTO + FAIXA_RENDA__RENDA_MUITO_ALTA + CATEGORIA_FILHOS__SEM_FILHOS + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;4;313;0.031300;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_IDADE__IDADE_40_A_49 + CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__SEM_CREDITOS_ATIVOS;4;313;0.031300;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_MEDIA + POSSE_CARRO__COM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;4;313;0.031300;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_BAIXO + FAIXA_RENDA__RENDA_BAIXA + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__SEM_CARRO + FAIXA_CREDITOS_ATIVOS__SEM_CREDITOS_ATIVOS;5;313;0.031300;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_BAIXA + FAIXA_IDADE__IDADE_30_A_39 + CATEGORIA_FILHOS__SEM_FILHOS;3;314;0.031400;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_ALTO + FAIXA_IDADE__IDADE_50_A_59 + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;4;314;0.031400;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
